1,3456,0.18112
1,3527,3.1811
1,3864,1.1811
1,3920,3.1811
1,5248,3.1811
1,6111,3.1811
1,6249,0.18112
1,6703,1.1811
1,7393,2.1811
1,11618,-5.8189
1,14227,-1.8189
1,16571,3.1811
1,19022,2.1811
1,19478,-2.8189
1,19629,1.1811
1,20484,2.1811
1,21101,3.1811
1,21195,-4.8189
1,22932,2.1811
1,23507,3.1811
1,25533,-0.81888
1,27660,3.1811
1,28083,3.1811
1,30478,-3.8189
1,33173,3.1811
1,33213,2.1811
1,33603,3.1811
2,7758,-3.8189
3,5475,3.1811
3,21996,3.1811
3,26889,0.18112
3,28153,2.1811
4,23217,2.1811
4,25656,2.1811
5,2164,0.18112
5,3100,-0.81888
5,11012,-2.8189
5,17815,-0.81888
5,20252,0.18112
5,33755,-2.8189
7,7675,-2.8189
7,10113,-0.81888
7,18857,3.1811
7,21701,-4.8189
8,3981,-5.8189
8,4244,3.1811
8,5681,1.1811
8,10028,3.1811
8,10766,3.1811
8,14716,-1.8189
8,14976,3.1811
8,17701,3.1811
8,17924,2.1811
8,19841,-4.8189
8,23431,2.1811
8,24440,1.1811
8,24514,2.1811
8,25912,2.1811
8,27648,3.1811
8,30979,-0.81888
9,3674,1.1811
9,31444,3.1811
10,17463,-1.8189
10,21660,2.1811
11,21606,3.1811
12,7053,1.1811
12,21027,3.1811
13,5861,-0.81888
13,9855,0.18112
14,3771,3.1811
14,11147,1.1811
14,16891,1.1811
14,25939,2.1811
14,30091,1.1811
14,33679,3.1811
15,1686,2.1811
15,4949,0.18112
15,13298,1.1811
15,25363,2.1811
15,33993,0.18112
16,1892,-1.8189
16,3011,-0.81888
16,3388,3.1811
16,3990,-0.81888
16,5147,-1.8189
16,5637,-0.81888
16,6201,2.1811
16,7281,3.1811
16,7692,-1.8189
16,15691,1.1811
16,19733,-2.8189
16,23696,0.18112
17,8110,-4.8189
17,22328,3.1811
17,23805,-5.8189
17,33780,-5.8189
18,11042,-2.8189
18,13649,-1.8189
18,14629,1.1811
18,14669,3.1811
18,14878,1.1811
18,15917,0.18112
18,16511,0.18112
18,17107,2.1811
18,17782,2.1811
18,19907,2.1811
18,20428,1.1811
18,20959,-0.81888
18,22513,-2.8189
18,24479,1.1811
18,27604,-1.8189
18,29260,-0.81888
18,32019,2.1811
18,33213,-0.81888
18,36855,-2.8189
19,4911,0.18112
19,10820,-0.81888
19,11366,3.1811
19,12750,0.18112
19,16397,2.1811
19,19036,1.1811
19,19188,2.1811
19,24063,0.18112
19,26454,3.1811
19,32956,1.1811
20,960,2.1811
20,1853,1.1811
20,17587,1.1811
20,20620,3.1811
20,25888,2.1811
21,12656,2.1811
21,35760,2.1811
22,603,0.18112
22,2050,0.18112
22,5361,0.18112
22,10645,0.18112
22,19637,2.1811
22,19785,1.1811
22,20063,1.1811
22,34930,1.1811
23,36204,-5.8189
24,3216,0.18112
24,30960,2.1811
25,15593,3.1811
25,23673,-0.81888
25,28385,3.1811
25,34679,-1.8189
25,35226,-3.8189
26,9607,1.1811
27,10059,3.1811
27,11237,1.1811
27,13782,2.1811
27,16571,3.1811
27,18787,0.18112
27,19987,2.1811
27,22433,2.1811
28,1144,-0.81888
28,1182,0.18112
28,2522,1.1811
28,2561,0.18112
28,2804,-0.81888
28,3077,1.1811
28,5128,0.18112
28,6254,0.18112
28,6461,2.1811
28,7183,0.18112
28,9535,0.18112
28,9908,0.18112
28,13430,1.1811
28,14535,0.18112
28,15917,-0.81888
28,16826,1.1811
28,18741,0.18112
28,19981,0.18112
28,21101,0.18112
28,21372,0.18112
28,23265,-0.81888
28,25008,-0.81888
28,26762,1.1811
28,26946,1.1811
28,27562,-0.81888
28,29447,0.18112
28,32083,-0.81888
28,32164,1.1811
28,33260,0.18112
28,33520,-0.81888
28,35390,1.1811
28,35649,0.18112
29,14322,1.1811
30,13241,-4.8189
30,17671,3.1811
31,9123,3.1811
32,2404,1.1811
32,29308,2.1811
32,30653,3.1811
33,19370,-4.8189
34,6014,2.1811
34,14762,0.18112
34,17190,-0.81888
34,18660,-4.8189
35,5366,1.1811
35,19987,2.1811
35,26585,2.1811
35,34141,0.18112
36,1247,-0.81888
36,8447,1.1811
36,9233,-0.81888
36,17856,3.1811
36,18911,2.1811
36,22029,0.18112
36,31992,3.1811
36,32479,3.1811
36,33173,3.1811
36,33699,2.1811
37,33282,3.1811
37,36409,-0.81888
38,6516,-2.8189
38,6570,-5.8189
38,7194,1.1811
38,9038,-5.8189
38,15743,3.1811
38,36537,1.1811
39,3431,3.1811
39,17207,1.1811
39,17529,3.1811
39,27339,3.1811
39,28688,2.1811
40,2247,3.1811
40,6152,1.1811
40,14629,1.1811
40,14669,-0.81888
40,15917,0.18112
40,18038,1.1811
40,19452,1.1811
41,3680,3.1811
42,418,2.1811
42,24547,-1.8189
42,28199,0.18112
42,35831,-0.81888
43,4483,-0.81888
43,12458,1.1811
43,31992,1.1811
44,28192,3.1811
45,10134,3.1811
45,10427,3.1811
45,15895,1.1811
45,26340,3.1811
46,5054,3.1811
46,19153,-0.81888
46,26639,3.1811
47,1654,1.1811
47,11316,2.1811
48,13198,3.1811
48,19332,1.1811
48,24449,3.1811
48,26050,3.1811
48,30595,3.1811
49,1910,1.1811
49,12076,3.1811
49,17380,-1.8189
49,20389,3.1811
49,30728,3.1811
49,36028,2.1811
50,8549,2.1811
50,10059,1.1811
50,10546,1.1811
50,13502,2.1811
50,14264,1.1811
50,14669,1.1811
50,17833,0.18112
50,23949,1.1811
50,26804,2.1811
50,28688,2.1811
50,29005,1.1811
51,6574,-1.8189
51,8216,2.1811
51,13718,-3.8189
51,17207,1.1811
51,19426,-0.81888
51,32476,0.18112
51,33266,0.18112
52,7164,-0.81888
52,7859,0.18112
52,11012,3.1811
52,34713,3.1811
53,4359,3.1811
53,10701,3.1811
53,17137,-0.81888
53,23109,0.18112
53,23160,2.1811
53,36872,2.1811
54,3986,-1.8189
54,9535,3.1811
54,11645,0.18112
54,12077,-5.8189
54,12586,0.18112
54,12937,-2.8189
54,15614,0.18112
54,24183,0.18112
54,25787,-5.8189
54,31439,1.1811
55,5015,-4.8189
55,15889,-2.8189
55,18012,-0.81888
55,19261,-0.81888
55,21106,-3.8189
55,22659,-1.8189
55,23285,-4.8189
55,27070,0.18112
55,27817,-4.8189
55,31770,2.1811
55,35069,1.1811
55,36201,0.18112
55,36990,-1.8189
56,7352,0.18112
56,9816,1.1811
56,31638,-3.8189
56,32806,1.1811
57,24786,3.1811
57,31037,1.1811
57,34403,1.1811
58,8394,3.1811
58,10758,3.1811
58,12841,1.1811
59,1185,-1.8189
59,6821,1.1811
59,9420,-1.8189
59,16499,1.1811
59,21459,1.1811
59,27584,1.1811
59,29239,-1.8189
60,6489,2.1811
61,3680,1.1811
61,7083,1.1811
61,11717,3.1811
61,18081,2.1811
61,36620,-3.8189
62,29848,3.1811
63,751,2.1811
63,7992,-5.8189
63,15280,2.1811
63,21644,-1.8189
63,28043,-5.8189
63,29243,1.1811
63,35390,0.18112
64,9894,2.1811
64,12200,1.1811
64,15086,3.1811
64,20941,3.1811
65,11403,3.1811
65,11724,-3.8189
65,21761,2.1811
65,28271,2.1811
65,30634,1.1811
66,9738,3.1811
66,21412,1.1811
67,505,3.1811
67,4549,1.1811
67,14976,3.1811
68,5352,1.1811
69,10245,1.1811
69,13931,1.1811
69,14027,1.1811
69,14388,1.1811
69,14592,1.1811
69,14754,1.1811
69,18105,3.1811
69,18186,1.1811
69,19028,2.1811
69,19218,2.1811
69,27288,1.1811
69,34851,2.1811
69,36051,3.1811
70,14118,3.1811
70,17037,0.18112
70,32260,0.18112
70,32802,0.18112
70,33745,3.1811
70,34434,0.18112
70,35481,0.18112
71,2522,2.1811
71,10446,0.18112
71,15687,-1.8189
71,16153,-1.8189
71,22211,1.1811
71,34657,1.1811
72,2858,-0.81888
72,29380,0.18112
72,31992,-1.8189
73,8567,0.18112
74,16685,-5.8189
74,24630,3.1811
74,26743,1.1811
74,35327,-3.8189
75,26836,1.1811
76,14583,-0.81888
76,19020,0.18112
76,21368,0.18112
77,7241,3.1811
77,16153,3.1811
78,28199,3.1811
79,10452,1.1811
79,16716,-2.8189
79,25409,-4.8189
80,2971,0.18112
80,19749,1.1811
80,21336,-0.81888
80,27070,-3.8189
80,30924,-0.81888
80,32571,-5.8189
81,18105,1.1811
81,22813,-1.8189
81,30592,2.1811
82,29521,-2.8189
83,15483,-3.8189
83,15636,-3.8189
83,23240,3.1811
84,876,3.1811
84,893,3.1811
84,960,-0.81888
84,3983,3.1811
84,4208,3.1811
84,4278,-2.8189
84,4508,1.1811
84,5494,1.1811
84,10446,3.1811
84,12689,3.1811
84,16253,1.1811
84,17111,-4.8189
84,17878,3.1811
84,18719,3.1811
84,18803,3.1811
84,21304,2.1811
84,21505,3.1811
84,21679,3.1811
84,23172,3.1811
84,23622,0.18112
84,24376,3.1811
84,25619,-5.8189
84,26662,3.1811
84,28397,3.1811
84,29314,0.18112
84,30516,2.1811
84,30989,3.1811
84,31825,3.1811
85,8156,-0.81888
85,15687,3.1811
85,33780,-2.8189
86,6946,3.1811
86,17721,3.1811
86,27472,3.1811
87,6405,2.1811
87,6446,2.1811
87,13249,1.1811
87,23598,1.1811
87,25015,-3.8189
87,27836,1.1811
87,28466,3.1811
88,250,1.1811
88,3120,1.1811
88,4082,1.1811
88,4448,0.18112
88,4658,3.1811
88,13490,1.1811
88,14266,3.1811
88,17272,3.1811
88,18383,0.18112
88,22375,3.1811
88,27225,3.1811
88,31253,1.1811
88,31936,1.1811
88,32802,2.1811
88,34920,1.1811
89,11624,-0.81888
90,4249,1.1811
90,33443,3.1811
91,17988,-1.8189
