1,3456,0.16119
1,3527,0.23027
1,3864,0.18421
1,3920,0.23027
1,5248,0.23027
1,6111,0.23027
1,6249,0.16119
1,6703,0.18421
1,7393,0.20724
1,11618,0.023027
1,14227,0.11513
1,16571,0.23027
1,19022,0.20724
1,19478,0.092106
1,19629,0.18421
1,20484,0.20724
1,21101,0.23027
1,21195,0.046053
1,22932,0.20724
1,23507,0.23027
1,25533,0.13816
1,27660,0.23027
1,28083,0.23027
1,30478,0.06908
1,33173,0.23027
1,33213,0.20724
1,33603,0.23027
2,7758,1
3,5475,0.55048
3,21996,0.55048
3,26889,0.38534
3,28153,0.49543
4,23217,0.70711
4,25656,0.70711
5,2164,0.49252
5,3100,0.42216
5,11012,0.28144
5,17815,0.42216
5,20252,0.49252
5,33755,0.28144
7,7675,0.32026
7,10113,0.48038
7,18857,0.80064
7,21701,0.16013
8,3981,0.029907
8,4244,0.29907
8,5681,0.23926
8,10028,0.29907
8,10766,0.29907
8,14716,0.14954
8,14976,0.29907
8,17701,0.29907
8,17924,0.26917
8,19841,0.059815
8,23431,0.26917
8,24440,0.23926
8,24514,0.26917
8,25912,0.26917
8,27648,0.29907
8,30979,0.17944
9,3674,0.6247
9,31444,0.78087
10,17463,0.48564
10,21660,0.87416
11,21606,1
12,7053,0.6247
12,21027,0.78087
13,5861,0.65079
13,9855,0.75926
14,3771,0.4598
14,11147,0.36784
14,16891,0.36784
14,25939,0.41382
14,30091,0.36784
14,33679,0.4598
15,1686,0.5
15,4949,0.38889
15,13298,0.44444
15,25363,0.5
15,33993,0.38889
16,1892,0.20533
16,3011,0.24639
16,3388,0.41065
16,3990,0.24639
16,5147,0.20533
16,5637,0.24639
16,6201,0.36959
16,7281,0.41065
16,7692,0.20533
16,15691,0.32852
16,19733,0.16426
16,23696,0.28746
17,8110,0.19426
17,22328,0.97129
17,23805,0.097129
17,33780,0.097129
18,11042,0.12752
18,13649,0.15939
18,14629,0.25503
18,14669,0.31879
18,14878,0.25503
18,15917,0.22315
18,16511,0.22315
18,17107,0.28691
