1,3527,10
1,3864,8
1,3920,10
1,5248,10
1,6111,10
1,6703,8
1,7393,9
1,16571,10
1,19022,9
1,19629,8
1,20484,9
1,21101,10
1,22932,9
1,23507,10
1,27660,10
1,28083,10
1,33173,10
1,33213,9
1,33603,10
3,5475,10
3,21996,10
3,28153,9
4,23217,9
4,25656,9
7,18857,10
8,4244,10
8,5681,8
8,10028,10
8,10766,10
8,14976,10
8,17701,10
8,17924,9
8,23431,9
8,24440,8
8,24514,9
8,25912,9
8,27648,10
9,3674,8
9,31444,10
10,21660,9
11,21606,10
12,7053,8
12,21027,10
14,3771,10
14,11147,8
14,16891,8
14,25939,9
14,30091,8
14,33679,10
15,1686,9
15,13298,8
15,25363,9
16,3388,10
16,6201,9
16,7281,10
16,15691,8
17,22328,10
18,14629,8
18,14669,10
18,14878,8
18,17107,9
18,17782,9
18,19907,9
18,20428,8
18,24479,8
18,32019,9
19,11366,10
19,16397,9
19,19036,8
19,19188,9
19,26454,10
19,32956,8
20,960,9
20,1853,8
20,17587,8
20,20620,10
20,25888,9
21,12656,9
21,35760,9
22,19637,9
22,19785,8
22,20063,8
22,34930,8
24,30960,9
25,15593,10
25,28385,10
26,9607,8
27,10059,10
27,11237,8
27,13782,9
27,16571,10
27,19987,9
27,22433,9
28,2522,8
28,3077,8
28,6461,9
28,13430,8
28,16826,8
28,26762,8
28,26946,8
28,32164,8
28,35390,8
29,14322,8
30,17671,10
31,9123,10
32,2404,8
32,29308,9
32,30653,10
34,6014,9
35,5366,8
35,19987,9
35,26585,9
36,8447,8
36,17856,10
36,18911,9
36,31992,10
36,32479,10
36,33173,10
36,33699,9
37,33282,10
38,7194,8
38,15743,10
38,36537,8
39,3431,10
39,17207,8
39,17529,10
39,27339,10
39,28688,9
40,2247,10
40,6152,8
40,14629,8
40,18038,8
40,19452,8
41,3680,10
42,418,9
43,12458,8
43,31992,8
44,28192,10
45,10134,10
45,10427,10
45,15895,8
45,26340,10
46,5054,10
46,26639,10
47,1654,8
47,11316,9
48,13198,10
48,19332,8
48,24449,10
48,26050,10
48,30595,10
49,1910,8
49,12076,10
49,20389,10
49,30728,10
49,36028,9
50,8549,9
50,10059,8
50,10546,8
50,13502,9
50,14264,8
50,14669,8
50,23949,8
50,26804,9
50,28688,9
50,29005,8
51,8216,9
51,17207,8
52,11012,10
52,34713,10
53,4359,10
53,10701,10
53,23160,9
53,36872,9
54,9535,10
54,31439,8
55,31770,9
55,35069,8
56,9816,8
56,32806,8
57,24786,10
57,31037,8
57,34403,8
58,8394,10
58,10758,10
58,12841,8
59,6821,8
59,16499,8
59,21459,8
59,27584,8
60,6489,9
61,3680,8
61,7083,8
61,11717,10
61,18081,9
62,29848,10
63,751,9
63,15280,9
63,29243,8
64,9894,9
64,12200,8
64,15086,10
64,20941,10
65,11403,10
65,21761,9
65,28271,9
65,30634,8
66,9738,10
66,21412,8
67,505,10
67,4549,8
67,14976,10
68,5352,8
69,10245,8
69,13931,8
69,14027,8
69,14388,8
69,14592,8
69,14754,8
69,18105,10
69,18186,8
69,19028,9
69,19218,9
69,27288,8
69,34851,9
69,36051,10
70,14118,10
70,33745,10
71,2522,9
71,22211,8
71,34657,8
74,24630,10
74,26743,8
75,26836,8
77,7241,10
77,16153,10
78,28199,10
79,10452,8
80,19749,8
81,18105,8
81,30592,9
83,23240,10
84,876,10
84,893,10
84,3983,10
84,4208,10
84,4508,8
84,5494,8
84,10446,10
84,12689,10
84,16253,8
84,17878,10
84,18719,10
84,18803,10
84,21304,9
84,21505,10
84,21679,10
84,23172,10
84,24376,10
84,26662,10
84,28397,10
84,30516,9
84,30989,10
84,31825,10
85,15687,10
86,6946,10
86,17721,10
86,27472,10
87,6405,9
87,6446,9
87,13249,8
87,23598,8
87,27836,8
87,28466,10
88,250,8
88,3120,8
88,4082,8
88,4658,10
88,13490,8
88,14266,10
88,17272,10
88,22375,10
88,27225,10
88,31253,8
88,31936,8
88,32802,9
88,34920,8
90,4249,8
90,33443,10
91,30942,8
92,17472,9
93,30360,10
94,8855,8
94,10271,8
94,14959,9
94,23240,10
94,26626,8
94,29247,10
95,6112,10
95,6343,10
95,27116,8
95,33562,8
95,37132,9
96,1284,10
96,1709,10
96,5520,10
96,7521,10
97,29664,10
98,9730,10
98,34755,9
99,2031,9
100,8013,9
100,30796,10
101,20941,9
102,6017,10
102,17472,10
102,27885,10
103,23958,9
104,6461,8
104,35258,10
105,2339,10
105,18741,10
106,13574,10
106,21740,8
106,28966,9
107,15086,10
107,26024,8
107,27562,8
108,1397,9
108,27686,9
108,30616,8
109,35390,9
110,28102,8
111,269,10
111,2911,10
111,6703,10
111,8035,10
111,11366,10
111,18717,8
111,20620,10
111,21765,8
111,23949,10
111,27358,8
111,28109,8
111,28946,8
111,35300,10
112,36872,10
114,6183,9
114,21959,9
114,33686,9
115,32806,10
116,5578,10
116,9420,9
116,12102,8
116,30877,10
117,31914,8
118,6446,8
118,12997,10
118,16059,8
118,24910,9
118,32476,9
118,33398,10
119,26197,10
119,36306,10
120,17099,8
120,26795,8
122,100,9
122,876,9
122,1289,8
122,1592,10
122,4532,8
122,5292,8
122,5926,8
122,6066,8
122,8252,9
122,8599,10
122,8717,10
122,11109,10
122,11237,9
122,11872,9
122,12255,9
122,12731,8
122,13726,10
122,14508,9
122,14630,10
122,14789,8
122,17690,9
122,18966,8
122,19478,9
122,19696,8
122,22330,10
122,25304,8
122,26627,8
122,27339,9
122,29005,8
122,30964,9
122,31586,9
122,32483,8
122,33175,10
122,34223,9
123,15638,9
123,16272,9
123,17862,8
124,7771,8
124,11558,8
124,19199,8
124,23949,8
124,25675,8
124,34614,8
125,5945,10
125,6595,10
125,10546,10
125,11872,10
125,32341,8
126,14351,10
126,19642,10
126,21996,8
126,28102,10
126,36168,8
127,52,10
127,912,10
127,3366,10
127,12720,10
127,13101,10
127,13373,10
127,17648,10
127,18612,10
127,23569,10
127,25304,10
127,26197,10
127,26468,10
127,28102,10
127,29813,10
127,32044,10
127,32777,10
127,33562,10
127,34448,10
127,36037,10
128,775,8
128,3954,10
128,4532,10
128,9066,10
128,17239,10
128,17645,10
128,33562,10
129,3174,10
129,4338,9
129,4841,9
129,22130,9
130,17082,10
133,7824,10
134,15508,10
135,12088,8
135,25562,8
136,8394,10
136,14932,9
138,17644,10
139,5578,10
